CustomerID,CustomerName,BusinessSegment,Country,Region,State,City,PostalCode,Order ID,Order Date,ShipID,ItemNum,OrderQty,Discount,Ship Date,Ship Mode,Manufacture,Category,Sub-Category,Product Name,Price,Cost,Year,Month,Day,MarkedPrice,BuyingPrice,SellingPrice,Profit
D25346C46226,Denise Leinenbach,Consumer,United States,Central,Indiana,Lawrence,46226,CA-2012-109337,2019-11-21,864975.0,TA897768,3.0,0.0,2019-11-23,Second Class,Imation,Technology,Accessories,Imation Bio 2GB USBï¿½Flash Drive Imationï¿½Corp,131.1875,63.37560386,2019.0,11.0,23.0,393.5625,190.12681157999998,393.5625,203.43568842000002
D25346C46226,Denise Leinenbach,Consumer,United States,Central,Indiana,Lawrence,46226,CA-2012-109337,2019-11-21,864975.0,TM860318,2.0,0.0,2019-11-23,Second Class,Other,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,33.2857,14.16412766,2019.0,11.0,23.0,66.5714,28.32825532,66.5714,38.24314468
D25346E10009,Denise Leinenbach,Consumer,United States,East,New York,New York City,10009,CA-2013-125815,2020-10-29,646668.0,OA622855,1.0,0.0,2020-11-02,Second Class,BIC,Office Supplies,Art,BIC Brite Liner Highlighters,3.6957,2.030604396,2020.0,11.0,2.0,3.6957,2.030604396,3.6957,1.6650956039999998
D25346S28027,Denise Leinenbach,Consumer,United States,South,North Carolina,Concord,28027,US-2011-130358,2018-06-23,538391.0,OA791893,9.0,0.2,2018-06-26,First Class,Prang,Office Supplies,Art,Prang Drawing Pencil Set,2.5897,1.38486631,2018.0,6.0,26.0,23.3073,12.46379679,23.107300000000002,10.643503210000002
D25346S28027,Denise Leinenbach,Consumer,United States,South,North Carolina,Concord,28027,US-2011-130358,2018-06-23,538391.0,OS468488,1.0,0.0,2018-06-26,First Class,Acme,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.75,2.106741573,2018.0,6.0,26.0,3.75,2.106741573,3.75,1.6432584270000001
D25346W88001,Denise Leinenbach,Consumer,United States,West,New Mexico,Las Cruces,88001,CA-2014-143329,2021-11-04,924045.0,OF746691,3.0,0.0,2021-11-09,Standard Class,Other,Office Units,Furnishings,9-3/4 Diameter Round Wall Clock,13.3824,7.118297872,2021.0,11.0,9.0,40.1472,21.354893616000002,40.1472,18.792306383999996
D66552C50315,Denise Monton,Corporate,United States,Central,Iowa,Des Moines,50315,CA-2013-114482,2020-11-22,596420.0,OP431389,3.0,0.0,2020-11-26,Second Class,Xerox,Office Supplies,Paper,Xerox 1987,5.8125,4.093309859,2020.0,11.0,26.0,17.4375,12.279929576999999,17.4375,5.157570423000001
D66552C50315,Denise Monton,Corporate,United States,Central,Iowa,Des Moines,50315,CA-2013-114482,2020-11-22,596420.0,TP566574,2.0,0.0,2020-11-26,Second Class,Logitech,Technology,Phones,Logitech Mobile Speakerphone P710e -ï¿½speaker phone,112.7647,32.31080229,2020.0,11.0,26.0,225.5294,64.62160458,225.5294,160.90779542
D66552E7050,Denise Monton,Corporate,United States,East,New Jersey,Orange,7050,CA-2011-119529,2018-11-03,944755.0,OB667998,2.0,0.0,2018-11-05,Second Class,Avery,Office Supplies,Binders,Avery Durable Binders,1.76,1.257142857,2018.0,11.0,5.0,3.52,2.514285714,3.52,1.005714286
D66552E10024,Denise Monton,Corporate,United States,East,New York,New York City,10024,CA-2012-142734,2019-04-16,711979.0,OC949749,2.0,0.1,2019-04-21,Standard Class,Novimex,Office Units,Chairs,Novimex Turbo Task Chair,60.9545,33.67651934,2019.0,4.0,21.0,121.909,67.35303868,121.80900000000001,54.455961320000014
D66552E14609,Denise Monton,Corporate,United States,East,New York,Rochester,14609,CA-2013-129861,2020-06-18,561064.0,OT172788,4.0,0.4,2020-06-24,Standard Class,Hon,Office Units,Tables,Hon 2111 Invitation Series Corner Table,174.4444,93.2857754,2020.0,6.0,24.0,697.7776,373.1431016,697.3776,324.2344984
D66552E43055,Denise Monton,Corporate,United States,East,Ohio,Newark,43055,CA-2013-144554,2020-11-08,865402.0,TA996900,1.0,0.0,2020-11-13,Standard Class,Plantronics,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,47.6471,23.12966019,2020.0,11.0,13.0,47.6471,23.12966019,47.6471,24.517439810000003
D66552S30076,Denise Monton,Corporate,United States,South,Georgia,Roswell,30076,CA-2014-157854,2021-04-09,970326.0,OF836917,6.0,0.0,2021-04-16,Standard Class,Eldon,Office Units,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",7.8,4.406779661,2021.0,4.0,16.0,46.8,26.440677966,46.8,20.359322033999998
D66552S30076,Denise Monton,Corporate,United States,South,Georgia,Roswell,30076,CA-2014-157854,2021-04-09,970326.0,OB203541,3.0,0.0,2021-04-16,Standard Class,GBC,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,535.7838,366.9752055,2021.0,4.0,16.0,1607.3514,1100.9256165000002,1607.3514,506.42578349999985
D66552S28806,Denise Monton,Corporate,United States,South,North Carolina,Asheville,28806,CA-2011-164910,2018-11-12,389894.0,OA522844,3.0,0.2,2018-11-17,Second Class,Newell,Office Supplies,Art,Newell 350,3.15,1.702702703,2018.0,11.0,17.0,9.45,5.108108109,9.25,4.141891891
D66552W94109,Denise Monton,Corporate,United States,West,California,San Francisco,94109,CA-2014-108854,2021-12-09,107161.0,OP596275,4.0,0.0,2021-12-15,Standard Class,Standard,Office Supplies,Paper,Standard Line ï¿½While You Were Outï¿½ Hardbound Telephone Message Book,19.1818,12.29602564,2021.0,12.0,15.0,76.7272,49.18410256,76.7272,27.543097439999997
D66552W94109,Denise Monton,Corporate,United States,West,California,San Francisco,94109,CA-2014-108854,2021-12-09,107161.0,OB979837,3.0,0.2,2021-12-15,Standard Class,Other,Office Supplies,Binders,Vinyl Sectional Post Binders,22.5,15.30612245,2021.0,12.0,15.0,67.5,45.91836735,67.3,21.38163265
D66552W94109,Denise Monton,Corporate,United States,West,California,San Francisco,94109,CA-2014-108854,2021-12-09,107161.0,OB680096,1.0,0.0,2021-12-15,Standard Class,Other,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",16.9444,11.76694444,2021.0,12.0,15.0,16.9444,11.76694444,16.9444,5.177455560000002
D66552W94109,Denise Monton,Corporate,United States,West,California,San Francisco,94109,CA-2014-108854,2021-12-09,107161.0,OS598880,1.0,0.0,2021-12-15,Standard Class,SAFCO,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",40.0323,22.49005618,2021.0,12.0,15.0,40.0323,22.49005618,40.0323,17.54224382
D21550E6708,Dennis Bolton,Home Office,United States,East,Connecticut,Waterbury,6708,CA-2014-150623,2021-04-11,331344.0,OS214016,5.0,0.0,2021-04-15,Standard Class,Other,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,50.0952,25.95606218,2021.0,4.0,15.0,250.476,129.7803109,250.476,120.69568910000001
D21550E6708,Dennis Bolton,Home Office,United States,East,Connecticut,Waterbury,6708,CA-2014-150623,2021-04-11,331344.0,TA367184,1.0,0.0,2021-04-15,Standard Class,Logitech,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,93.6,43.13364055,2021.0,4.0,15.0,93.6,43.13364055,93.6,50.46635944999999
D21550E10009,Dennis Bolton,Home Office,United States,East,New York,New York City,10009,CA-2013-139556,2020-04-27,481851.0,OC156820,4.0,0.1,2020-05-02,Standard Class,Office Star,Office Units,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,135.0323,72.99043243,2020.0,5.0,2.0,540.1292,291.96172972,540.0292,248.06747027999995
D21550E44107,Dennis Bolton,Home Office,United States,East,Ohio,Lakewood,44107,CA-2012-143882,2019-06-26,248605.0,OP815740,11.0,0.2,2019-06-30,Standard Class,Universal,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),5.375,3.894927536,2019.0,6.0,30.0,59.125,42.844202896,58.925,16.080797104
D21550W92503,Dennis Bolton,Home Office,United States,West,California,Riverside,92503,CA-2013-119123,2020-03-14,301439.0,OB814278,5.0,0.2,2020-03-19,Standard Class,Cardinal,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,5.225,3.899253731,2020.0,3.0,19.0,26.125,19.496268655,25.925,6.428731344999999
D21550W84106,Dennis Bolton,Home Office,United States,West,Utah,Salt Lake City,84106,CA-2011-100972,2018-11-19,237423.0,OP765139,3.0,0.0,2018-11-24,Second Class,Xerox,Office Supplies,Paper,Xerox 1888,51.2917,35.13130137,2018.0,11.0,24.0,153.8751,105.39390411000001,153.8751,48.481195889999995
D92425C48185,Dennis Kane,Consumer,United States,Central,Michigan,Westland,48185,US-2013-111290,2020-07-23,472048.0,OP758325,6.0,0.0,2020-07-27,Standard Class,Xerox,Office Supplies,Paper,Xerox 192,6.4091,4.420068966,2020.0,7.0,27.0,38.4546,26.520413796,38.4546,11.934186204
D92425C48185,Dennis Kane,Consumer,United States,Central,Michigan,Westland,48185,US-2013-111290,2020-07-23,472048.0,OS530029,5.0,0.0,2020-07-27,Standard Class,Fellowes,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,185.8077,94.31862944,2020.0,7.0,27.0,929.0385000000001,471.5931472,929.0385000000001,457.44535280000014
D92425C48185,Dennis Kane,Consumer,United States,Central,Michigan,Westland,48185,US-2013-111290,2020-07-23,472048.0,OA810369,5.0,0.0,2020-07-27,Standard Class,Avery,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,5.1667,3.075416667,2020.0,7.0,27.0,25.833499999999997,15.377083334999998,25.833499999999997,10.456416664999999
D92425C48185,Dennis Kane,Consumer,United States,Central,Michigan,Westland,48185,US-2013-111290,2020-07-23,472048.0,TA396466,2.0,0.0,2020-07-27,Standard Class,Plantronics,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,106.3333,49.00152074,2020.0,7.0,27.0,212.6666,98.00304148,212.6666,114.66355852
D92425C79605,Dennis Kane,Consumer,United States,Central,Texas,Abilene,79605,CA-2014-165099,2021-12-12,732000.0,OA204904,2.0,0.5,2021-12-14,First Class,Hoover,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,2.25,1.363636364,2021.0,12.0,14.0,4.5,2.727272728,4.0,1.272727272
D92425E10024,Dennis Kane,Consumer,United States,East,New York,New York City,10024,CA-2011-100006,2018-09-07,522179.0,TP824810,3.0,0.0,2018-09-13,Standard Class,AT&T,Technology,Phones,AT&T EL51110 DECT,126.0,36.41618497,2018.0,9.0,13.0,378.0,109.24855491000001,378.0,268.75144509
D92425E43302,Dennis Kane,Consumer,United States,East,Ohio,Marion,43302,CA-2012-131884,2019-12-06,290300.0,OA489569,8.0,0.2,2019-12-06,Same Day,Newell,Office Supplies,Art,Newell 312,4.7959,2.889096386,2019.0,12.0,6.0,38.3672,23.112771088,38.167199999999994,15.054428911999995
D92425E43302,Dennis Kane,Consumer,United States,East,Ohio,Marion,43302,CA-2012-131884,2019-12-06,290300.0,TP495824,3.0,0.4,2019-12-06,Same Day,Polycom,Technology,Phones,Polycom SoundStation2 EX Conferenceï¿½phone,330.75,96.14825581,2019.0,12.0,6.0,992.25,288.44476742999996,991.85,703.4052325700001
D92425E43302,Dennis Kane,Consumer,United States,East,Ohio,Marion,43302,CA-2012-131884,2019-12-06,290300.0,OC579667,1.0,0.0,2019-12-06,Same Day,Global,Office Units,Chairs,Global Low Back Tilter Chair,83.2381,45.48530055,2019.0,12.0,6.0,83.2381,45.48530055,83.2381,37.752799450000005
D92425E17602,Dennis Kane,Consumer,United States,East,Pennsylvania,Lancaster,17602,CA-2014-166835,2021-11-13,703900.0,OS361394,2.0,0.2,2021-11-15,Second Class,SAFCO,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",120.0286,67.43179775,2021.0,11.0,15.0,240.0572,134.8635955,239.8572,104.9936045
D92425W92105,Dennis Kane,Consumer,United States,West,California,San Diego,92105,CA-2012-145065,2019-12-12,504303.0,OB640848,3.0,0.2,2019-12-15,First Class,Other,Office Supplies,Binders,Recycled Premium Regency Composition Covers,12.1111,8.589432624,2019.0,12.0,15.0,36.3333,25.768297872,36.1333,10.365002127999997
D92425W92105,Dennis Kane,Consumer,United States,West,California,San Diego,92105,CA-2012-145065,2019-12-12,504303.0,OF903801,3.0,0.0,2019-12-15,First Class,Other,Office Supplies,Fasteners,Staples,3.5116,2.722170543,2019.0,12.0,15.0,10.5348,8.166511628999999,10.5348,2.368288371000002
D92425W98105,Dennis Kane,Consumer,United States,West,Washington,Seattle,98105,US-2013-139087,2020-07-18,190597.0,OL714590,8.0,0.0,2020-07-23,Second Class,Other,Office Supplies,Labels,Round Specialty Laser Printer Labels,10.7949,8.303769231,2020.0,7.0,23.0,86.3592,66.430153848,86.3592,19.929046151999998
D92425W98105,Dennis Kane,Consumer,United States,West,Washington,Seattle,98105,US-2013-139087,2020-07-18,190597.0,OF182461,5.0,0.0,2020-07-23,Second Class,Eldon,Office Units,Furnishings,"Eldon 300 Class Desk Accessories, Black",5.0,2.645502646,2020.0,7.0,23.0,25.0,13.227513230000001,25.0,11.772486769999999
D92425W98105,Dennis Kane,Consumer,United States,West,Washington,Seattle,98105,US-2013-139087,2020-07-18,190597.0,OB602178,4.0,0.2,2020-07-23,Second Class,Pressboard,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.6667,2.380974026,2020.0,7.0,23.0,14.6668,9.523896104,14.466800000000001,4.942903896000001
D92425W98105,Dennis Kane,Consumer,United States,West,Washington,Seattle,98105,US-2013-139087,2020-07-18,190597.0,OF848392,4.0,0.0,2020-07-23,Second Class,Eldon,Office Units,Furnishings,Eldon Image Series Black Desk Accessories,3.9167,2.029378238,2020.0,7.0,23.0,15.6668,8.117512952,15.6668,7.549287048
D92425W98105,Dennis Kane,Consumer,United States,West,Washington,Seattle,98105,US-2013-139087,2020-07-18,190597.0,TP739966,2.0,0.2,2020-07-23,Second Class,Other,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,10.9091,3.17125,2020.0,7.0,23.0,21.8182,6.3425,21.6182,15.2757
D92425W98105,Dennis Kane,Consumer,United States,West,Washington,Seattle,98105,US-2013-139087,2020-07-18,190597.0,TA663392,2.0,0.0,2020-07-23,Second Class,First Data,Technology,Accessories,First Data TMFD35 PIN Pad,142.75,73.20512821,2020.0,7.0,23.0,285.5,146.41025642,285.5,139.08974358
D92425W98105,Dennis Kane,Consumer,United States,West,Washington,Seattle,98105,US-2013-139087,2020-07-18,190597.0,OS401601,1.0,0.0,2020-07-23,Second Class,Other,Office Supplies,Storage,Home/Office Personal File Carts,32.7,18.26815642,2020.0,7.0,23.0,32.7,18.26815642,32.7,14.431843580000002
D92425W98115,Dennis Kane,Consumer,United States,West,Washington,Seattle,98115,CA-2014-133046,2021-07-28,817050.0,TA574659,5.0,0.0,2021-08-02,Second Class,Sony,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,44.8462,22.88071429,2021.0,8.0,2.0,224.23100000000002,114.40357145,224.23100000000002,109.82742855000002
D92425W98115,Dennis Kane,Consumer,United States,West,Washington,Seattle,98115,CA-2014-133046,2021-07-28,817050.0,OP973411,4.0,0.0,2021-08-02,Second Class,Message Book,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",6.3158,4.355724138,2021.0,8.0,2.0,25.2632,17.422896552,25.2632,7.840303448
D92425W98115,Dennis Kane,Consumer,United States,West,Washington,Seattle,98115,CA-2014-133046,2021-07-28,817050.0,OF769749,3.0,0.0,2021-08-02,Second Class,Other,Office Units,Furnishings,Staples,6.8065,3.957267442,2021.0,8.0,2.0,20.4195,11.871802326000001,20.4195,8.547697673999998
D92425W98115,Dennis Kane,Consumer,United States,West,Washington,Seattle,98115,CA-2014-133046,2021-07-28,817050.0,OP997150,2.0,0.0,2021-08-02,Second Class,Xerox,Office Supplies,Paper,Xerox 227,5.4545,3.588486842,2021.0,8.0,2.0,10.909,7.176973684,10.909,3.7320263160000007
D98183C60505,Dennis Pardue,Home Office,United States,Central,Illinois,Aurora,60505,CA-2012-129217,2019-05-10,868608.0,OA807992,5.0,0.5,2019-05-10,Same Day,Tripp Lite,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,51.5,32.80254777,2019.0,5.0,10.0,257.5,164.01273884999998,257.0,92.98726115000002
D98183C60505,Dennis Pardue,Home Office,United States,Central,Illinois,Aurora,60505,CA-2012-129217,2019-05-10,868608.0,OA401522,2.0,0.2,2019-05-10,Same Day,Boston,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,21.36,12.71428571,2019.0,5.0,10.0,42.72,25.42857142,42.519999999999996,17.091428579999995
D98183C61604,Dennis Pardue,Home Office,United States,Central,Illinois,Peoria,61604,CA-2012-118423,2019-03-24,852189.0,OB866718,4.0,0.3,2019-03-27,First Class,Sauder,Office Units,Bookcases,Sauder Inglewood Library Bookcases,153.9286,74.72262136,2019.0,3.0,27.0,615.7144,298.89048544,615.4144,316.52391456
D98183C53132,Dennis Pardue,Home Office,United States,Central,Wisconsin,Franklin,53132,CA-2014-154466,2021-01-02,508506.0,OB618624,1.0,0.0,2021-01-03,First Class,Wilson Jones,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.0204,0.666928105,2021.0,1.0,3.0,1.0204,0.666928105,1.0204,0.353471895
D98183E19120,Dennis Pardue,Home Office,United States,East,Pennsylvania,Philadelphia,19120,CA-2013-138583,2020-05-25,595219.0,OA675830,2.0,0.2,2020-05-29,Standard Class,BIC,Office Supplies,Art,BIC Liqua Brite Liner,6.4815,3.561263736,2020.0,5.0,29.0,12.963,7.122527472,12.763,5.640472528
D98183S35401,Dennis Pardue,Home Office,United States,South,Alabama,Tuscaloosa,35401,CA-2014-150931,2021-01-07,461219.0,OB569388,6.0,0.0,2021-01-14,Standard Class,Wilson Jones,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,3.6102,2.455918367,2021.0,1.0,14.0,21.6612,14.735510202,21.6612,6.9256897980000005
D98183S38401,Dennis Pardue,Home Office,United States,South,Tennessee,Columbia,38401,CA-2011-134621,2018-12-21,431210.0,OB567392,2.0,0.5,2018-12-28,Standard Class,Ibico,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,23.4043,17.46589552,2018.0,12.0,28.0,46.8086,34.93179104,46.3086,11.376808959999998
D98183W90004,Dennis Pardue,Home Office,United States,West,California,Los Angeles,90004,CA-2011-107139,2018-07-05,129944.0,OB979837,6.0,0.2,2018-07-11,Standard Class,Other,Office Supplies,Binders,Vinyl Sectional Post Binders,22.5,15.30612245,2018.0,7.0,11.0,135.0,91.8367347,134.8,42.96326530000002
D98183W94110,Dennis Pardue,Home Office,United States,West,California,San Francisco,94110,CA-2011-168592,2018-09-08,889884.0,OA790981,6.0,0.0,2018-09-14,Standard Class,Holmes,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",11.3889,7.162830189,2018.0,9.0,14.0,68.3334,42.976981134,68.3334,25.356418866
D98183W94110,Dennis Pardue,Home Office,United States,West,California,San Francisco,94110,CA-2011-168592,2018-09-08,889884.0,OF699167,2.0,0.0,2018-09-14,Standard Class,Other,Office Supplies,Fasteners,Ideal Clamps,1.7879,1.36480916,2018.0,9.0,14.0,3.5758,2.72961832,3.5758,0.8461816799999999
D98183W94110,Dennis Pardue,Home Office,United States,West,California,San Francisco,94110,CA-2011-168592,2018-09-08,889884.0,OS986668,1.0,0.0,2018-09-14,Standard Class,Other,Office Supplies,Storage,Pizazz Global Quick File,14.75,7.642487047,2018.0,9.0,14.0,14.75,7.642487047,14.75,7.107512953
D98183W89031,Dennis Pardue,Home Office,United States,West,Nevada,North Las Vegas,89031,CA-2013-138478,2020-10-22,941391.0,OB513706,3.0,0.2,2020-10-27,Second Class,Ibico,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1221.2308,854.0075524,2020.0,10.0,27.0,3663.6924,2562.0226572,3663.4924,1101.4697428
D98183W89031,Dennis Pardue,Home Office,United States,West,Nevada,North Las Vegas,89031,CA-2013-138478,2020-10-22,941391.0,OP458465,3.0,0.0,2020-10-27,Second Class,Xerox,Office Supplies,Paper,Xerox 193,6.0,4.166666667,2020.0,10.0,27.0,18.0,12.500000001,18.0,5.499999999
D98183W89031,Dennis Pardue,Home Office,United States,West,Nevada,North Las Vegas,89031,CA-2013-138478,2020-10-22,941391.0,OA765571,2.0,0.0,2020-10-27,Second Class,Panasonic,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,35.8125,20.58189655,2020.0,10.0,27.0,71.625,41.1637931,71.625,30.4612069
D25015C46350,Denny Blanton,Consumer,United States,Central,Indiana,La Porte,46350,CA-2014-157091,2021-06-27,572546.0,OF710821,5.0,0.0,2021-07-02,Standard Class,Eldon,Office Units,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,102.2143,52.9607772,2021.0,7.0,2.0,511.07149999999996,264.80388600000003,511.07149999999996,246.26761399999992
D25015E1841,Denny Blanton,Consumer,United States,East,Massachusetts,Lawrence,1841,CA-2012-129322,2019-08-08,391237.0,OB901824,8.0,0.0,2019-08-10,Second Class,GBC,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,45.34,34.87692308,2019.0,8.0,10.0,362.72,279.01538464,362.72,83.70461536000005
D25015E1841,Denny Blanton,Consumer,United States,East,Massachusetts,Lawrence,1841,CA-2012-129322,2019-08-08,391237.0,OA582611,3.0,0.0,2019-08-10,Second Class,Boston,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",20.0,11.9760479,2019.0,8.0,10.0,60.0,35.9281437,60.0,24.0718563
D25015E1841,Denny Blanton,Consumer,United States,East,Massachusetts,Lawrence,1841,CA-2012-129322,2019-08-08,391237.0,OA564606,2.0,0.0,2019-08-10,Second Class,Other,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",45.5833,27.13291667,2019.0,8.0,10.0,91.1666,54.26583334,91.1666,36.90076666
D25015E10011,Denny Blanton,Consumer,United States,East,New York,New York City,10011,CA-2014-140949,2021-03-18,221281.0,TA442863,7.0,0.0,2021-03-23,Second Class,Kingston,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,8.4035,4.309487179,2021.0,3.0,23.0,58.82449999999999,30.166410252999995,58.82449999999999,28.658089747
D25015E10011,Denny Blanton,Consumer,United States,East,New York,New York City,10011,CA-2014-140949,2021-03-18,221281.0,TP297691,7.0,0.0,2021-03-23,Second Class,Cisco,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,16.4615,4.771449275,2021.0,3.0,23.0,115.2305,33.400144925,115.2305,81.830355075
D25015E10011,Denny Blanton,Consumer,United States,East,New York,New York City,10011,CA-2014-140949,2021-03-18,221281.0,OA644404,7.0,0.0,2021-03-23,Second Class,Other,Office Supplies,Art,Lumber Crayons,9.0526,4.866989247,2021.0,3.0,23.0,63.3682,34.068924729,63.3682,29.299275271
D25015E10011,Denny Blanton,Consumer,United States,East,New York,New York City,10011,CA-2014-140949,2021-03-18,221281.0,OS361205,7.0,0.0,2021-03-23,Second Class,Other,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",12.5455,6.368274112,2021.0,3.0,23.0,87.8185,44.577918784,87.8185,43.240581216
D25015E10011,Denny Blanton,Consumer,United States,East,New York,New York City,10011,CA-2014-140949,2021-03-18,221281.0,OL361714,5.0,0.0,2021-03-23,Second Class,Avery,Office Supplies,Labels,Avery 496,3.6429,2.985983607,2021.0,3.0,23.0,18.2145,14.929918035,18.2145,3.284581965000001
D25015E10011,Denny Blanton,Consumer,United States,East,New York,New York City,10011,CA-2014-140949,2021-03-18,221281.0,TA363113,3.0,0.0,2021-03-23,Second Class,SanDisk,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,18.05,8.719806763,2021.0,3.0,23.0,54.150000000000006,26.159420288999996,54.150000000000006,27.99057971100001
D25015E10011,Denny Blanton,Consumer,United States,East,New York,New York City,10011,CA-2014-140949,2021-03-18,221281.0,OB122872,2.0,0.2,2021-03-23,Second Class,Acco,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.2143,2.416766917,2021.0,3.0,23.0,6.4286,4.833533834,6.2286,1.3950661660000003
D25015E10011,Denny Blanton,Consumer,United States,East,New York,New York City,10011,CA-2014-140949,2021-03-18,221281.0,OS563157,2.0,0.0,2021-03-23,Second Class,Tenex,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",14.1667,7.264974359,2021.0,3.0,23.0,28.3334,14.529948718,28.3334,13.803451282000001
D25015E10011,Denny Blanton,Consumer,United States,East,New York,New York City,10011,CA-2014-140949,2021-03-18,221281.0,OL326473,1.0,0.0,2021-03-23,Second Class,Avery,Office Supplies,Labels,Avery 486,7.0417,5.458682171,2021.0,3.0,23.0,7.0417,5.458682171,7.0417,1.5830178289999992
D25015S32839,Denny Blanton,Consumer,United States,South,Florida,Orlando,32839,CA-2012-141145,2019-09-17,811036.0,TA889470,3.0,0.2,2019-09-23,Standard Class,SanDisk,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,34.8235,16.27266355,2019.0,9.0,23.0,104.47050000000002,48.81799065,104.27050000000001,55.452509350000014
D89909C53209,Denny Joy,Corporate,United States,Central,Wisconsin,Milwaukee,53209,CA-2013-123540,2020-04-03,634572.0,OC998759,5.0,0.0,2020-04-07,Second Class,Global,Office Units,Chairs,Global Executive Mid-Back Manager's Chair,257.0,152.9761905,2020.0,4.0,7.0,1285.0,764.8809525,1285.0,520.1190475
D89909S31088,Denny Joy,Corporate,United States,South,Georgia,Warner Robins,31088,CA-2012-168004,2019-10-04,647359.0,OC201581,3.0,0.0,2019-10-09,Second Class,Office Star,Office Units,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,110.0,62.85714286,2019.0,10.0,9.0,330.0,188.57142858,330.0,141.42857142
D89909W94109,Denny Joy,Corporate,United States,West,California,San Francisco,94109,CA-2012-109736,2019-10-10,861924.0,OP573525,8.0,0.0,2019-10-11,First Class,Xerox,Office Supplies,Paper,Xerox 1894,6.2222,4.320972222,2019.0,10.0,11.0,49.7776,34.567777776,49.7776,15.209822224
D89909W94110,Denny Joy,Corporate,United States,West,California,San Francisco,94110,CA-2011-144071,2018-12-08,734635.0,OF422058,3.0,0.0,2018-12-15,Standard Class,DAX,Office Units,Furnishings,DAX Natural Wood-Tone Poster Frame,22.3043,13.04345029,2018.0,12.0,15.0,66.91290000000001,39.13035087,66.91290000000001,27.782549130000007
D89909W94110,Denny Joy,Corporate,United States,West,California,San Francisco,94110,CA-2011-144071,2018-12-08,734635.0,OF351834,2.0,0.0,2018-12-15,Standard Class,Luxo,Office Units,Furnishings,Luxo Economy Swing Arm Lamp,20.0,11.76470588,2018.0,12.0,15.0,40.0,23.52941176,40.0,16.47058824
D44100E10035,Denny Ordway,Consumer,United States,East,New York,New York City,10035,CA-2014-102771,2021-04-01,662848.0,TP640063,5.0,0.0,2021-04-06,Standard Class,Other,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,15.6,4.394366197,2021.0,4.0,6.0,78.0,21.971830985,78.0,56.028169015
D44100E10035,Denny Ordway,Consumer,United States,East,New York,New York City,10035,CA-2014-100636,2021-06-27,861024.0,OS854603,3.0,0.0,2021-07-01,Standard Class,SAFCO,Office Supplies,Storage,Safco Industrial Wire Shelving System,83.7,46.24309392,2021.0,7.0,1.0,251.10000000000002,138.72928176,251.10000000000002,112.37071824000003
